date,mvrv,market_cap,price,supply
2021-02-13,3.54773666,879397542244.093404817195878066,47208.6250270602,18627899.91744133
2021-02-14,3.65475277,909642134133.662228395269370735,48829.8275096435,18628821.36853781
2021-02-15,3.56148121,896282713832.770206590949473532,48110.2417334892,18629769.49477421
2021-02-16,3.6125173,915511120381.022400562741996104,49140.3826578024,18630524.85277421
2021-02-17,3.79432537,973022997734.073380261693554964,52224.9391139684,18631385.96697421
2021-02-18,3.70969063,962356492673.054969336167603701,51650.0699485681,18632239.87172421
2021-02-19,3.90986635,1040114403936.818270762765418732,55820.5044038574,18633196.08170618
2021-02-20,3.87796973,1040935228534.234125749447584954,55861.8205670953,18634108.55512618
2021-02-21,3.95810037,1071525228027.261646529994835088,57500.7161102864,18634989.27512617
2021-02-22,3.68695731,1005442646562.840098536745249908,53952.1533386324,18635820.52512617
2021-02-23,3.28933195,905003103158.041232005834428624,48560.4890350672,18636614.27512617
2021-02-24,3.32994398,923816728819.236089448770050219,49567.3456890707,18637607.40012617
2021-02-25,3.17682646,886602532433.47161137212848892,47568.131170076,18638582.40012617
2021-02-26,3.06572143,861734772437.392871901558513927,46231.7675784921,18639451.13009887
2021-02-27,3.04478896,854375146984.043242662695082701,45834.5133611923,18640432.38009887
2021-02-28,3.00886446,845557162612.153245106983135378,45359.4641642314,18641251.13009877
2021-03-01,3.269931,925288521256.208336241848849856,49634.4471092928,18642063.63009877
2021-03-02,3.17061495,900542565669.176418786324060786,48304.7054879018,18642957.38009877
2021-03-03,3.3135168,945068375223.453209569508112368,50690.4671835184,18643907.38009877
2021-03-04,3.161905493951,903761087528.423660668575735229,48472.7954751607,18644707.38007147
2021-03-05,3.17106851,909922405336.216343381386098183,48800.8173594389,18645638.63007147
2021-03-06,3.175929809802,913133225105.129988582849155206,48970.5244868498,18646588.63007147
2021-03-07,3.30549961,952634973107.228904633519661984,51086.4681794272,18647501.13007147
2021-03-08,3.35002291,971370359588.66684947740844794,52088.475131502,18648469.88007147
2021-03-09,3.49855563203,1020849011792.851219378156204173,54739.1352542373,18649344.88006601
2021-03-10,3.56293331,1046579658341.07314209578303532,56116.040912332,18650276.13006601
2021-03-11,3.63177042,1078915001902.639220760719223701,57847.2549357101,18651101.13006601
2021-03-12,3.570586382096,1069407948747.61044804596049775,57334.641534775,18652038.63006601
2021-03-13,3.78957634,1143215732518.743351065751826647,61288.7941276447,18652932.38006601
2021-03-14,3.68484058,1117474232904.1155304209650166,59905.6184704851,18653913.630066
2021-03-15,3.43735753,1046930473230.870869778215386,56121.121924021,18654838.630066
2021-03-16,3.44231318,1054059319176.536929659488840586,56500.4460257159,18655769.88006054
2021-03-17,3.55383882,1094827655431.387042486610515856,58683.0659824664,18656619.88006054
2021-03-18,3.48651656,1077129119414.388927206127413034,57731.4798410871,18657569.88006054
2021-03-19,3.50341884,1085329605069.369136540550086558,58168.1219222677,18658494.88006054
2021-03-20,3.49731896,1086873922161.563067314871824322,58247.8847066043,18659457.38006054
2021-03-21,3.440164039174,1072003269491.243688146666516712,57447.9330198714,18660432.38005508
2021-03-22,3.25092326,1016170477565.7162505754596803,54453.1373508475,18661376.13005508
2021-03-23,3.23614304,1018286990169.854575018193826188,54563.6119458211,18662382.38005508
2021-03-24,3.11041886,981605643201.555135578488204484,52595.4113237873,18663332.38005508
2021-03-25,3.03612207,962090739266.119950892477511736,51547.1248953828,18664294.88004862
2021-03-26,3.20883079,1023183245013.298503436483898162,54817.8571122151,18665144.88004862
2021-03-27,3.26897077,1045674049178.208585005144952826,56019.8373055523,18666138.63004862
2021-03-28,3.24472988,1040002658248.186394135223455528,55713.0381396844,18667132.38004862
2021-03-29,3.33795673,1074744167036.587143957641595276,57571.2333477498,18668076.13004862
2021-03-30,3.38330063,1095581166692.607598855034983828,58684.5483921683,18668988.63004316
2021-03-31,3.375535019449,1097648506570.546065701828418436,58792.1948275862,18669969.87932678
2021-04-01,3.35598363,1098201835461.618873290131325694,58818.9770985973,18670876.12932678
2021-04-02,3.35413045,1102222111989.42197727077998923,59031.5340192285,18671751.12932678
2021-04-03,3.25187507,1069609423123.542817339109069824,57282.3896247808,18672569.87932678
2021-04-04,3.298301283114,1086837744784.44511390866247254,58202.199391993,18673482.37932678
2021-04-05,3.32023402,1097233663848.435577085041979022,58755.8525295149,18674457.37932678
2021-04-06,3.22914317,1084740698496.776618148282727032,58084.0664231444,18675357.37932678
2021-04-07,3.12214094,1050858458013.294832665881086106,56266.8346762127,18676338.62932678
2021-04-08,3.2057806,1082591596128.14550570079649709,57963.3445994155,18677176.12932678
2021-04-09,3.203576140634,1084298143058.165095518554526644,58051.7625563998,18678126.12932678
2021-04-10,3.27565104,1114237875675.66307551777977898,59651.5589877265,18679107.37932132
2021-04-11,3.28353702,1119547961330.944505103563758932,59932.9306469901,18680013.62932132
2021-04-12,3.26759859,1119097619041.512440860648290414,59905.9363744594,18680913.55832031
2021-04-13,3.43453079,1185278789468.17145593625619516,63445.638314436,18681801.00252031
2021-04-14,3.37622405,1174568449691.459555104504526698,62869.4955873758,18682644.71851931
2021-04-15,3.37419883,1181393313259.53562485556271202,63231.162987142,18683719.50551931
2021-04-16,3.27664917,1150416986978.159615760570948693,61571.1100905903,18684363.25551931
2021-04-17,3.19962738,1126344072578.019154041074567516,60280.8761758036,18684932.00551931
2021-04-18,2.959841879616,1053678758609.268016094255104725,56389.5579812975,18685707.00551931
2021-04-19,2.92575459,1042661468497.992291930948175949,55798.1370771479,18686313.25551931
2021-04-20,2.95532944,1055343018461.872760523967815717,56474.3737586207,18687113.25551931
2021-04-21,2.82653587,1009620339154.982492951731838718,54025.7995745178,18687744.50551931
2021-04-22,2.70960708,969605047752.213435462522452401,51882.0598106371,18688638.25551931
2021-04-23,2.65915763,952320874673.58425314104944732,50954.9100607832,18689482.00551385
2021-04-24,2.61911452,939751744133.448692503199502984,50279.9484464056,18690387.98110839
2021-04-25,2.54988868,914880447463.538410970848870956,48946.9407428404,18691269.23110839
2021-04-26,2.79947785,1008308106916.240405330107287928,53943.3499783752,18691981.63110839
2021-04-27,2.84255929,1028613088872.391340147593127238,55027.0309848042,18692869.13110839
2021-04-28,2.82520447,1024181924008.557241347004994032,54787.3787071888,18693756.63110839
2021-04-29,2.75289848,1001410824175.220288210225302272,53567.0811938048,18694519.13110839
2021-04-30,2.9509244,1079500865486.8406699476046052,57741.44441654,18695425.38110838
2021-05-01,2.95232813,1081834705464.883415500583348464,57863.5903927528,18696294.13110838
2021-05-02,2.88247785,1057763322365.580931547527279668,56572.5968410286,18697450.38110838
2021-05-03,2.90918692,1070362250436.166531195904216925,57243.0416054939,18698556.54793575
2021-05-04,2.72676307,1004624064123.3465638331765425,53724.10892519,18699687.79793575
2021-05-05,2.90068009,1072334244435.84679794470931005,57342.0256616014,18700669.04793575
2021-05-06,2.845644398322,1057159380527.910519281717439275,56527.3529789597,18701731.54793575
2021-05-07,2.86911512,1072438910564.65772736972299495,57341.0684549386,18702806.54793575
2021-05-08,2.93389162,1098593174225.62941672323922895,58736.1258950906,18703875.29793575
2021-05-09,2.90472472,1090287204598.6418241949441397,58288.4256303916,18705037.79793575
2021-05-10,2.78208874,1045729267184.14828929583385565,55902.9277399182,18706162.79793575
2021-05-11,2.81280636,1059056066491.19112208785143655,56612.1026487434,18707237.79793575
2021-05-12,2.528710162627,953606762907.26893958275239425,50972.355081239,18708312.79793575
2021-05-13,2.4489477,923653159148.45135085585242685,49368.6144739918,18709319.04793575
2021-05-14,2.47934018,935459104298.898649359907650375,49997.3959011105,18710156.54793575
2021-05-15,2.33381396,880310927346.374729743618851375,47047.9633331385,18710925.29793575
2021-05-16,2.2838578,861161597488.64113646887551145,46022.5037090006,18711750.29793575
2021-05-17,2.16428882,813851735267.468997270814005825,43492.3954833431,18712506.54793575
2021-05-18,2.13179763,800731332066.742073602081586725,42789.8093921683,18713131.54793575
2021-05-19,1.88892076,704438836807.36540278990054405,37642.5200017534,18713912.79793575
2021-05-20,2.05205637,763545013579.125060770469338375,40799.4021475745,18714612.79793575
2021-05-21,1.87448768,695728769937.644168754739476525,37174.3311014027,18715300.29793575
2021-05-22,1.90162942,704535197246.986735277778145125,37643.4197983635,18716025.29793575
2021-05-23,1.75890282,650860805397.67993001100783275,34774.207221917,18716769.04793575
2021-05-24,1.94867935,723066857297.359453796448416575,38630.4091186441,18717556.29293575
2021-05-25,1.93329011,716346014295.9410664927660097,38269.7710747516,18718325.04293575
2021-05-26,1.97886373,733691994944.917714159107371175,39194.8588980129,18719087.54293575
2021-05-27,1.94636165,720916265382.9325540844662953,38510.8570417884,18719818.79293575
2021-05-28,1.80279078,666390584725.3660490906271851,35596.7179510228,18720562.54293575
2021-05-29,1.75819515,649288294161.1663388325002856,34681.8183670368,18721287.54293575
2021-05-30,1.80573948,667486590030.13711396732899535,35652.1687703098,18722187.54293575
2021-05-31,1.88939041,698613395865.977085911571409975,37312.9748970193,18723068.79293575
2021-06-01,1.85490761,686446041528.999021344417486025,36661.3781184687,18723956.29293575
2021-06-02,1.905098964141,704798573851.844913358857585375,37639.4556732905,18724993.79293575
2021-06-03,1.9791401,733309551805.95351595142114745,39160.1504132086,18725912.54293575
2021-06-04,1.866853639007,690723752475.9788240889933733,36884.3735551724,18726731.29293575
2021-06-05,1.79378368,663134442422.81711012330973928,35409.5672366452,18727550.0429314
2021-06-06,1.81038933,668992893681.97622311106645696,35720.6043546464,18728487.5429314
2021-06-07,1.71255578,631644548545.33970075862951364,33724.9077517826,18729318.7929314
2021-06-08,1.7042113,626996036535.32909250162604924,33475.0489234366,18730250.0429314
2021-06-09,1.89766024,700034858090.97353911823713992,37372.9888953828,18731037.5429314
2021-06-10,1.87120729,689816389289.03810908698582784,36826.0022185856,18731775.0429314
2021-06-11,1.88860664,696572821848.91905517003490896,37185.3931268264,18732431.2929314
2021-06-12,1.81254069,668199727376.67813507970872724,35669.1712817066,18733256.2929314
2021-06-13,1.976225,729231971944.12940962181906146,38925.4194289889,18734081.2929314
2021-06-14,2.04984505,757932558315.04960116679596334,40455.5959833431,18734925.0429314
2021-06-15,2.03798688,754200836376.5772271952066339,40254.6514679135,18735743.7929314
2021-06-16,1.937890111061,716962840858.30228141604317464,38265.5437726476,18736512.5429314
2021-06-17,1.927486814795,712367675979.03366374690075434,38018.6432346581,18737325.0429314
2021-06-18,1.812458657444,669218352695.63920436661310326,35714.3120787259,18738100.0429314
2021-06-19,1.805038478086,666274332004.68909414718833404,35555.9763966686,18738743.7929314
2021-06-20,1.807459745287,667121552365.07582253978854818,35599.9418784337,18739400.0429314
2021-06-21,1.615498500377,594343881161.06177921998081544,31715.1598624196,18740056.2929314
2021-06-22,1.651499802307,607094219837.79762063255390418,32394.5555949737,18740625.0429314
2021-06-23,1.713698226674,629902934904.71660859467562186,33610.4968129749,18741256.2929314
2021-06-24,1.766672167447,649575438469.4299979653048406,34658.972875979,18741912.5429314
2021-06-25,1.630917169218,593831228445.30118906055472264,31683.5032004676,18742600.0429314
2021-06-26,1.643033945428,597731932924.4773734368610565,31890.6764465225,18743156.2929314
2021-06-27,1.776255857109,646773066239.31226072267129242,34506.4911975453,18743518.7929314
2021-06-28,1.769776037417,644349642813.4773077237447662,34376.188538983,18744068.7929314
2021-06-29,1.849675862855,673565423656.21076484765303702,35933.7782178843,18744631.2929314
2021-06-30,1.805586334557,657308520165.89429722513526284,35065.4661533606,18745181.2929314
2021-07-01,1.727368166727,628078911133.44925641793683564,33505.0804935126,18745781.2929314
2021-07-02,1.746141242195,633306719050.43428124040386274,33782.9459464641,18746343.7929314
2021-07-03,1.787452030946,648430198161.17919127046223822,34588.2242916423,18747137.5429314
2021-07-04,1.8265447061,662841855840.38130259749205916,35355.6078883694,18747856.2929314
2021-07-05,1.752492211228,635800664838.83073303689612788,33911.7538404442,18748681.2929314
2021-07-06,1.763785729615,639809939899.60406399724750832,34123.9815680888,18749568.7929314
2021-07-07,1.753796589122,636229302844.70916776876978162,33931.6186382233,18750337.5429314
2021-07-08,1.697989573018,615408206333.48720301943040772,32819.6595312098,18751206.2929314
2021-07-09,1.754049012631,635972699231.91863219000892384,33914.8810742256,18752025.0429314
2021-07-10,1.738516988105,630307119097.99099166667021112,33610.9458386908,18753031.2929314
2021-07-11,1.771750243299,642476387837.8834544646191277,34258.4413898305,18753812.5429314
2021-07-12,1.713116506244,621438096852.928501650231659525,33135.2359117475,18754600.04292919
2021-07-13,1.688811469688,612214949439.348005110927093311,32641.9759610169,18755450.04292919
2021-07-14,1.697934967437,615181434967.084365773732085293,32798.2845189947,18756512.54292919
2021-07-15,1.643649164372,594751052034.965316535477796902,31707.6900368206,18757312.54292917
2021-07-16,1.63221452573,590054215680.703998219597005023,31455.7175818819,18758250.04292917
2021-07-17,1.630400402935,591812552914.473274943849576688,31547.9511990064,18759143.79292917
2021-07-18,1.639258220118,594837912850.213017402348105309,31707.7038527177,18760043.79292917
2021-07-19,1.597725750094,579408058603.488918195152407851,30883.4697462303,18761106.29292917
2021-07-20,1.540648215719,558478126514.653154311679478478,29766.6577182934,18761868.79292917
2021-07-21,1.661721371109,602653902984.295239409504662776,32119.6572258328,18762775.04292917
2021-07-22,1.670492594499,606199143136.722079720295047058,32306.9614285798,18763731.29292371
2021-07-23,1.732406654257,627479802970.869257774359011654,33439.5957028638,18764575.04290733
2021-07-24,1.769606297066,641160519675.98174321624333004,34166.914654588,18765537.54290733
2021-07-25,1.81848487747,659078087900.030933081529566859,35119.9374360023,18766493.79290733
2021-07-26,1.93010945385,702742383037.946829488934347505,37444.7825102279,18767431.29289095
2021-07-27,2.001791162085,734346228533.461643644123849812,39126.5402881356,18768493.79284727
2021-07-28,2.033833059073,749637705826.205839766003003865,39939.1940432495,18769475.04284727
2021-07-29,2.017407304464,752436348341.302068678236417986,40086.1643950906,18770475.04284181
2021-07-30,2.099162197424,784455260094.138986689261885926,41789.6670981882,18771512.54282543
2021-07-31,2.098153113059,784564984126.033268637315595715,41793.3137481005,18772500.04282543
2021-08-01,2.006838470091,750355941541.017038067180448292,39968.9689544126,18773462.54282542
2021-08-02,1.972933571383,737910797087.454530223044844798,39304.1862835769,18774356.29282542
2021-08-03,1.922865034712,718888492618.70640991945324685,38288.8253975453,18775412.5428145
2021-08-04,1.995697932518,746805401841.9286074332839626,39773.9113489188,18776262.5428145
2021-08-05,2.052274774394,768772119139.35813164554081188,40941.650434249,18777262.54279812
2021-08-06,2.140827816615,803528296774.288602604559609748,42790.3573284629,18778256.29279812
2021-08-07,2.222890074166,835395295482.425350646553251028,44484.9005862069,18779300.04279812
2021-08-08,2.195821362505,825812457038.732442603290617972,43972.3010181181,18780287.54279812
2021-08-09,2.303684409546,868926021044.149549527656033268,46265.6424564582,18781237.54278174
2021-08-10,2.261488524708,854382704549.506343170607098104,45488.7912624196,18782268.79278174
2021-08-11,2.268172978331,857947004307.331020253992958644,45676.3263611923,18783187.54277628
2021-08-12,2.20343699514,834123407129.094935034760550404,44405.7483483343,18784131.29277628
2021-08-13,2.362590119037,896373859155.213315210005448216,47717.4853559322,18785018.79277628
2021-08-14,2.327809478249,885277380213.191867405617313108,47124.2050736411,18786043.79277628
2021-08-15,2.323985756424,884394736774.21302693825696708,47074.370710111,18787181.29277628
2021-08-16,2.268193061802,863969541715.853611077038961958,45984.7199070719,18788187.54277082
2021-08-17,2.204708913004,840144904105.123492752881644212,44714.0967982466,18789262.54277082
2021-08-18,2.213680687968,844697273128.482424690978769376,44954.3637469316,18790106.29276536
2021-08-19,2.293129661764,876544383505.940716845584782476,46646.8615049679,18791068.79275444
2021-08-20,2.414499299985,925337170100.169633741212647736,49240.8356049094,18792068.79275444
2021-08-21,2.403261370099,922183481119.933180863779131476,49070.2409701929,18793131.29275444
2021-08-22,2.414996575605,927741877823.068146092955205596,49363.3160952659,18794156.29275444
2021-08-23,2.420040085444,932079739908.438006987437310822,49590.8763676213,18795387.54263694
2021-08-24,2.33794635096,900831282245.606611390227949828,47925.8622127411,18796350.04263148
2021-08-25,2.379019545564,921113698122.067437737200182588,49002.3166049094,18797350.04262602
2021-08-26,2.287786761638,887096494654.228718125799843988,47190.3449929866,18798262.54260418
2021-08-27,2.375147501066,922070878172.402401781433189192,49048.4755891292,18799175.04259326
2021-08-28,2.363961726236,918429163463.364998917871391624,48852.4687995324,18800056.29259326
2021-08-29,2.367277866365,920279421677.584155420250803918,48948.3479579193,18801031.29259326
2021-08-30,2.277961082403,886052810980.313586291856195722,47125.7685189947,18801875.04259326
2021-08-31,2.280110865221,887852829053.080200478197098748,47219.2443424898,18802775.04259326
2021-09-01,2.346384601556,915521308402.33887970927586792,48688.5375572764,18803631.2925878
2021-09-02,2.375035051723,928373472804.15251407437906296,49369.5862746932,18804562.5425878
2021-09-03,2.395390356338,937651654078.766469756804318434,49860.5341635301,18805487.54258234
2021-09-04,2.395772281636,938810353594.90132041533819398,49919.577563647,18806456.29258234
2021-09-05,2.480946695916,973242843766.651290458980335078,51747.6438565167,18807481.29258234
2021-09-06,2.51931377876,990093469707.980539823232051702,52640.5883740503,18808556.29258234
2021-09-07,2.245742480847,881308435814.744198864851305292,46854.4006028638,18809512.54258234
2021-09-08,2.213572688033,868814300650.148110633239195436,46187.9757306254,18810400.04258234
2021-09-09,2.222094260363,873759807785.656226024559004682,46448.7748290473,18811256.29258234
2021-09-10,2.142454311237,842129122357.553977997476170608,44765.2755762712,18812106.29258234
2021-09-11,2.157808262825,848441215860.361137447569387964,45098.5916447691,18813031.29249204
2021-09-12,2.208217016174,868839735686.391448931838557592,46180.6124563998,18813950.04249204
2021-09-13,2.151863481078,846512959971.395701111870233324,44991.5221277031,18814943.79249204
2021-09-14,2.245175277381,884777283874.670326175721623568,47022.6177597896,18815993.79248658
2021-09-15,2.293761212961,906356284523.251741513216772154,48167.1893676213,18816881.29248658
2021-09-16,2.273981867172,899437280895.787407177980024434,47797.3283237873,18817731.29248658
2021-09-17,2.244949537952,888499868900.24920510968394377,47213.7941294565,18818650.04248658
2021-09-18,2.290426705637,907181161197.666551395626474982,48204.0136519579,18819618.79248658
2021-09-19,2.242941684172,888680899050.940709159307309914,47218.4739964933,18820618.79248658
2021-09-20,2.040586287582,806611150255.100828900879896216,42855.5103448276,18821643.79247566
2021-09-21,1.933233183973,762806301935.132170850157328228,40526.4893760958,18822412.54247566
2021-09-22,2.075944471859,820271543076.071662528187379972,43577.5724821742,18823250.04247566
2021-09-23,2.135308888042,844481693316.983069651203849602,44861.2980329047,18824281.29247566
2021-09-24,2.038939778388,805781097472.61598676026639432,42803.307701052,18825206.29247566
2021-09-25,2.035666539997,804538656841.32309660009565497,42735.2658240795,18826106.29247566
2021-09-26,2.040529522117,812031799027.239135498440531856,43131.2941773816,18826975.04247566
2021-09-27,2.010425564687,800127083577.484982039493644636,42496.7852250146,18827943.79247566
2021-09-28,1.951689041262,776198293483.30256855375888505,41223.7862743425,18828893.79247546
2021-09-29,1.962665363543,780565646921.458621327930794092,41453.9470131502,18829706.29247546
2021-09-30,2.069864321133,824440444029.20330247777536,43781.546015488,18830775.04247
2021-10-01,2.26565626698,905390548127.170010945136100068,48078.1315543542,18831650.04246454
2021-10-02,2.248711046277,900066645699.456894375228029832,47792.4391943308,18832825.04246454
2021-10-03,2.266397740964,907836753956.088675730216292406,48202.6229177089,18833762.54246454
2021-10-04,2.31284262096,928335986047.269271706851558434,49288.5013106371,18834737.54246454
2021-10-05,2.411845063946,971135174368.551882466916428848,51558.0493319112,18835762.54246454
2021-10-06,2.572944325306,1043919575657.03158784559766002,55419.800411163,18836581.29246454
2021-10-07,2.490026710036,1013552627931.885274202426916732,53805.1569125658,18837462.54246454
2021-10-08,2.492000787508,1016011255921.6255601947373381,53933.5275908825,18838212.54245908
2021-10-09,2.538238578635,1036359022483.636859651646174156,55010.9224751607,18839150.04245908
2021-10-10,2.520123658863,1030579975221.364961233348370772,54701.2797022209,18840143.79245908
2021-10-11,2.631558646637,1079388786986.323986160738316808,57289.1864570426,18841056.29245908
2021-10-12,2.574418652958,1058842478838.181975935311079904,56196.1812597896,18841893.79244924
2021-10-13,2.620098281333,1080622323470.5658863438961259,57348.8928769725,18842950.04244924
2021-10-14,2.613922367304,1081333675898.480932244373763844,57384.0369146698,18843806.29244378
2021-10-15,2.783786506255,1157932253824.427704936351523546,61446.0840073057,18844687.54244378
2021-10-16,2.755061819188,1148296342322.663436865444700184,60932.0632119228,18845518.79244378
2021-10-17,2.775039217832,1158348928964.852051097722718282,61462.2223722969,18846518.79244378
2021-10-18,2.778276503838,1168109108621.064265737114844833,61977.0575514319,18847443.79243407
2021-10-19,2.86843851115,1211781363655.900931070052702826,64290.8977574518,18848412.54243407
2021-10-20,2.928317326688,1245221514980.271723822573454197,66061.7965639977,18849343.79242861
2021-10-21,2.756592260011,1175764509578.198672541726212317,62373.8856206897,18850268.79242861
2021-10-22,2.683021944048,1145232055939.322267300195356273,60750.9673718293,18851256.29242861
2021-10-23,2.702488997272,1154696513456.67800402818482792,61250.082628872,18852162.54242861
2021-10-24,2.679080716831,1147503503631.447812904301189046,60865.4470523086,18853118.79242861
2021-10-25,2.761945352578,1188415315425.777819983643515756,63031.6729015196,18854256.29242861
2021-10-26,2.643400963823,1138740201958.920794832328490065,60393.9802738165,18855193.79242861
2021-10-27,2.563731148388,1104280514495.557958522681070526,58563.3359899766,18856175.04242861
2021-10-28,2.64447556709,1142074087989.800478897925714011,60564.5721122151,18857131.29242861
2021-10-29,2.709231626512,1173560980221.031771571465302955,62230.8055689655,18858200.04242861
2021-10-30,2.6854484387,1164420084616.551594356803425589,61742.9165321449,18859168.79242861
2021-10-31,2.660031269082,1158628121727.842166013684409107,61432.9700628287,18860037.54242861
2021-11-01,2.639313472843,1152255716550.155346258690097911,61092.0950592051,18860962.54242861
2021-11-02,2.705646798155,1188769633683.107488447105916622,63024.7472296902,18861950.04242861
2021-11-03,2.692667749587,1187535932342.479004260238387301,62955.9817630041,18862956.29242861
2021-11-04,2.624435938698,1158125134065.475922413394266542,61393.8899780246,18863850.04240677
2021-11-05,2.601770640962,1150864132606.26085170759737713,61005.840833723,18864818.79240131
2021-11-06,2.617491647791,1159397601037.268877635493187665,61455.0536268849,18865781.29239585
2021-11-07,2.682304638596,1189431376523.695522876443940914,63043.8290590298,18866737.54238493
2021-11-08,2.854649564891,1274349562679.175161186052071712,67541.7555081824,18867581.29235763
2021-11-09,2.82534877502,1265995157805.919844861764314615,67095.5856706605,18868531.29235763
2021-11-10,2.721054645529,1221912387623.929112106158213407,64756.0779689071,18869462.54235217
2021-11-11,2.723236415073,1225879749587.158258593025370817,64962.9312939801,18870450.04234217
2021-11-12,2.650242500833,1209255835198.82493725186886885,64078.968037405,18871337.54234217
2021-11-13,2.661045965713,1215334035223.431028261547011257,64397.7912063121,18872293.79234217
2021-11-14,2.684880108371,1227371081397.809929709225307089,65032.2256548217,18873275.04232217
2021-11-15,2.626068388319,1203297567403.203403478143257732,63753.5031592636,18874218.79229487
2021-11-16,2.481173720882,1138596574917.183600065207829213,60322.4978530099,18875156.29229487
2021-11-17,2.470657927214,1135477990765.838738895403828687,60154.3083661601,18876087.54229487
2021-11-18,2.337640428663,1072102568248.273902226249661582,56794.1556271186,18876987.54229487
2021-11-19,2.386216999692,1095180607639.160521529592386598,58014.0729888954,18877843.79229487
2021-11-20,2.455017801074,1127995381461.369717658406848622,59749.4738229106,18878750.04229487
2021-11-21,2.424879879847,1114510856672.638108947526825058,59032.6241017534,18879575.04229487
2021-11-22,2.319018826324,1064547451127.355261574657968546,56383.5658760958,18880456.29229487
2021-11-23,2.368765838495,1088359834858.612061287996884231,57642.2657980713,18881281.29229487
2021-11-24,2.346842971087,1078967043352.865749664154145119,57141.8303784337,18882262.54229487
2021-11-25,2.404923210419,1114264869559.637983962246807753,59008.6554792519,18883075.04229487
2021-11-26,2.198435955413,1015965489485.063099509471146697,53800.6178389831,18883900.04229487
2021-11-27,2.23272965194,1031787373971.684347618093948664,54635.8824628872,18884793.79229487
2021-11-28,2.336711996385,1081177168314.812976359179309068,57248.5696963764,18885662.54229487
2021-11-29,2.35943908323,1093922763691.225731317254235325,57920.7107299825,18886556.29228941
2021-11-30,2.324578694477,1078413765008.809547389731175284,57097.0127942724,18887393.79228941
2021-12-01,2.324286205718,1080041656303.139840665875629969,57180.6098439509,18888250.04228941
2021-12-02,2.300196624281,1068806660306.169764339640638928,56582.8937691408,18889218.79228941
2021-12-03,2.184991514137,1013871254042.756708130995179608,53671.6160680888,18890268.79228941
2021-12-04,2.009166960477,928688246483.073212499921380535,49159.7357983635,18891237.54228941
2021-12-05,2.016818310956,931901019326.850376496306298456,49327.0935999416,18892275.04228941
2021-12-06,2.067537537544,954783478279.015309810834423892,50535.4252232612,18893350.04228941
2021-12-07,2.064377234197,955569896395.96727968462899106,50574.4728344828,18894312.54228395
2021-12-08,2.06171865801,954228172561.471406343685405325,50500.6543513735,18895362.54168395
2021-12-09,1.960546627964,905851378783.040913483758031528,47937.8228458212,18896381.29158394
2021-12-10,1.941373722658,896438217378.842970781473241714,47437.2289725307,18897356.29157302
2021-12-11,2.016910635367,932097595289.796740313938238168,49321.7693252484,18898300.04157302
2021-12-12,2.049751176277,947539855067.008775643689400246,50136.5722568673,18899175.04157302
2021-12-13,1.915299897932,884245329814.883520010376792216,46785.3278410286,18900056.29156756
2021-12-14,1.974877505476,912779083729.628212854508020516,48292.6822501461,18900981.29156756
2021-12-15,1.995926977652,922989712159.961049723711694896,48830.6223860316,18901862.54156756
2021-12-16,1.94871973203,900962599446.698120770581411888,47663.4691077148,18902581.29156756
2021-12-17,1.896526938461,875884494655.848795719634699632,46334.4837489772,18903512.54156756
2021-12-18,1.919525855516,886704391681.298327723203856916,46904.8736753361,18904312.54156756
2021-12-19,1.918249189772,886210279075.9624785776032041,46876.426924021,18905243.7915621
2021-12-20,1.922187343668,887733510019.333257984967453824,46954.7634783168,18906143.79155118
2021-12-21,2.007205377658,928001919405.317530377091555686,49082.0624666277,18907150.04155118
2021-12-22,1.990870317874,920673856889.82904679119631232,48692.0987391584,18908075.0415348
2021-12-23,2.070150565572,958932834186.899384209515726564,50712.9707682642,18909025.04151842
2021-12-24,2.071634649338,960320724015.785376160319241552,50783.8344210988,18909968.79150204
2021-12-25,2.064057745187,956710327599.570793975312530888,50590.4508976622,18910887.54150204
2021-12-26,2.071542317446,960683606726.741031718395315988,50798.3065859147,18911725.04150204
2021-12-27,2.070718360007,960694114316.437149219136158708,50796.3776735827,18912650.04150204
2021-12-28,1.945824586517,901663524613.240277135016386194,47673.0440452367,18913487.54146382
2021-12-29,1.898459995686,878957961885.919780127982897438,46470.3215751023,18914393.79143106
2021-12-30,1.923609297095,890949566257.024186706922453834,47102.4630037989,18915137.54143106
2021-12-31,1.893385603418,876856588254.334329003275912182,46355.1173302747,18916068.79143106
2022-01-01,1.941966039424,899699536194.449213620379473092,47560.0093816482,18917143.79143106
2022-01-02,1.933497096507,895821904623.959953848003362606,47352.5577565751,18918131.29143106
2022-01-03,1.897502355497,878852778922.53974950003347774,46453.432351841,18919006.29142014
2022-01-04,1.876886228678,868537343384.688371560862407008,45905.9611221508,18919925.04140376
2022-01-05,1.782277170897,823643008455.5007119294335602,43530.9440388662,18920862.541371
2022-01-06,1.768057798633,816379327436.919573945899660288,43144.9652928112,18921775.04133824
2022-01-07,1.704571291459,785531894863.59972009040048036,41512.7845808299,18922650.0413164
2022-01-08,1.71699299406,791000850844.36133566114125828,41799.8128848627,18923550.0413164
2022-01-09,1.72082066082,792678163975.47102921603200088,41886.4985569842,18924431.2913164
2022-01-10,1.718638590786,791399129617.2528072746522191,41816.9510561075,18925318.79130548
2022-01-11,1.758039861455,809443647923.813122474288000308,42768.1786116306,18926306.29127818
